tick,year,civilization_id,civilization_name,personality,opportunity_score,expansion_factor,trade_factor,tech_factor,energy_factor
20,2000,e23dc5e375,Republic of Galactician,Diplomatic,26.69,6.79,0.0,15.41,4.5
20,2000,77811a2fa9,Gaeian Directorate,Scientific,25.96,7.39,0.0,16.17,2.4
20,2000,4a9574c523,Scientific Kaelumite Union,Scientific,26.63,0.0,7.08,17.89,1.66
20,2000,e99c95009e,Merex Directorate,Scientific,28.21,0.0,5.01,18.7,4.5
20,2000,6957a14d13,Xenian Directorate,Scientific,27.36,0.0,6.1,19.82,1.44
20,2000,2a34070c99,Consolidated Persean Worlds,Scientific,27.87,0.0,7.9,16.38,3.58
20,2000,4c67325ea2,Unified Persean Council,Scientific,33.91,0.0,10.35,20.0,3.56
20,2000,8eadd942b0,Scientific Phi-perseis Union,Scientific,31.44,0.0,7.9,19.04,4.5
20,2000,d2f4557294,Perseian Directorate,Scientific,28.28,0.0,9.27,15.42,3.59
20,2000,6657429a7c,Unified Ignis-ivis Council,Scientific,19.05,0.0,0.0,17.05,2.0
20,2000,5f5ebcf2f5,Solari Directorate,Scientific,24.34,0.0,2.29,19.44,2.61
20,2000,5578b4053f,Unified Zylaris Council,Scientific,22.24,0.0,3.7,17.16,1.37
20,2000,095464621d,Cygnan Commonwealth,Isolationist,25.13,6.95,3.49,11.17,3.53
20,2000,22e010a52d,Unified Cygnite Council,Scientific,27.48,6.95,0.07,17.81,2.65
20,2000,a987357567,Scientific Thranite Union,Scientific,21.94,0.0,0.0,19.94,2.0
20,2000,cf1fb521d7,Allied Sagittarian Systems,Scientific,37.61,6.79,13.89,12.42,4.5
20,2000,0895acc0af,Sagittarian Directorate,Industrialist,33.83,6.79,8.93,15.5,2.61
20,2000,cd650c58ff,Gamma-sagittariis Directorate,Scientific,35.1,6.79,8.93,17.75,1.62
20,2000,208f64f5f9,Scientific Sagittarian Union,Scientific,41.17,6.79,12.84,19.99,1.55
20,2000,a03b53100a,Orionex Directorate,Scientific,23.89,0.0,0.0,19.39,4.5
20,2000,2640424e04,Unified Aurelan Council,Scientific,22.0,0.0,0.0,20.0,2.0
20,2000,ad899b1ed9,The Meran Federation,Scientific,22.8,0.0,2.41,16.85,3.54
20,2000,b53d4251d2,Meroid Directorate,Scientific,29.51,0.0,1.64,17.87,10.0
20,2000,7994a1ada7,Unified Bulgan Council,Scientific,20.05,0.0,2.62,15.81,1.63
20,2000,2b100070c5,Bulgite Directorate,Scientific,23.62,0.0,2.79,18.26,2.56
20,2000,984d4d4161,Consolidated Vesperan Worlds,Scientific,39.73,24.85,0.0,14.08,0.8
20,2000,04b742dd38,The Perseian Federation,Scientific,20.79,6.63,0.0,11.53,2.63
20,2000,82f9ee8fb4,The Valoid Federation,Industrialist,28.09,13.29,0.0,14.05,0.75
20,2000,08d81107e6,Zylarian Directorate,Scientific,20.29,0.0,0.0,17.72,2.57
20,2000,38a2dd884c,Allied Sagittariian Systems,Industrialist,20.3,9.62,0.0,8.86,1.83
20,2000,1c90d82c80,Cygnian Directorate,Scientific,44.83,26.09,0.0,16.04,2.71
20,2000,a067552faf,Consolidated Ian Worlds,Scientific,28.9,10.69,1.39,13.21,3.6
20,2000,c6642b2284,Scientific Gaea-is Union,Scientific,35.18,10.69,2.92,19.98,1.59
20,2000,a222a74ae8,Zelex Directorate,Scientific,33.38,6.65,2.78,19.45,4.5
20,2000,c235dc422c,Scientific Kaeluman Union,Industrialist,28.73,6.65,2.78,15.74,3.56
20,2000,9dbca7c528,Unified Vesperari Council,Scientific,33.62,6.65,5.58,17.84,3.55
20,2000,f714a79195,Scientific Orionian Union,Scientific,23.3,0.0,3.16,19.48,0.66
20,2000,f6221e08e8,Orionian Directorate,Scientific,26.91,0.0,2.41,20.0,4.5
20,2000,f0cb6b0a91,Xenoid Directorate,Scientific,43.22,8.04,13.02,17.66,4.5
20,2000,609e70586f,Scientific Kaeluman Union,Scientific,42.28,8.04,12.69,20.0,1.55
20,2000,a866d8dcfc,Zelis Directorate,Scientific,43.89,8.04,12.32,20.0,3.54
20,2000,26a6b7dcc3,Consolidated Valan Worlds,Diplomatic,37.26,8.04,10.95,14.69,3.58
20,2000,7be35390be,Scientific Valan Union,Scientific,33.31,0.0,10.36,12.95,10.0
20,2000,87f864fe83,Unified Thranari Council,Scientific,34.38,0.0,12.26,19.49,2.63
20,2000,3ba7df6ae1,Scientific Thranite Union,Scientific,32.99,0.0,9.45,20.0,3.54
20,2000,edb45b6eec,Unified Kaelumoid Council,Scientific,38.85,0.0,12.6,16.25,10.0
20,2000,fe5ce1f2b8,Consolidated Kaelumari Worlds,Scientific,28.18,0.0,4.23,13.95,10.0
20,2000,a31575c86a,Unified Orionex Council,Scientific,23.38,0.0,2.95,18.69,1.74
20,2000,7652ec5c8d,Unified Theta-perseis Council,Scientific,23.34,0.0,0.0,19.86,3.48
20,2000,98fbfa35fa,Sigma-orionis Commonwealth,Industrialist,13.08,0.0,0.0,11.08,2.0
20,2000,f0ada7121c,Consolidated Solex Worlds,Industrialist,30.85,12.76,3.69,10.85,3.54
20,2000,6eb9b1daf2,Scientific Xenite Union,Scientific,41.22,12.76,6.87,18.06,3.54
20,2000,07a0027478,The Vesperis Federation,Scientific,31.96,12.76,3.69,11.01,4.5
20,2000,187eb0978f,Scientific Merite Union,Scientific,30.32,8.97,0.0,18.72,2.63
20,2000,8bd71d17f7,Unified Xenis Council,Scientific,31.37,0.0,1.37,20.0,10.0
20,2000,7f4ec7825c,Allied Soloid Systems,Scientific,30.19,0.0,6.73,13.46,10.0
20,2000,a1d0ea467a,Unified Meris Council,Scientific,23.98,0.0,1.37,20.0,2.61
20,2000,71d820677a,The Zylaran Federation,Scientific,31.49,6.67,4.29,10.53,10.0
20,2000,6d2f3e5ed1,Aurelari Directorate,Scientific,36.52,6.67,3.96,15.9,10.0
20,2000,be3191b575,Scientific Eta-galacticis Union,Scientific,38.58,16.09,5.89,15.9,0.7
20,2000,63f01adf18,Consolidated Galacticite Worlds,Diplomatic,38.83,16.09,3.35,9.39,10.0
20,2000,b75dce1421,Allied Bulgite Systems,Industrialist,13.67,0.0,0.0,10.01,3.65
20,2000,4c8e6a8540,Allied Bulgan Systems,Scientific,19.05,0.0,0.0,16.35,2.7
20,2000,76c64a14d6,Unified Orionoid Council,Scientific,21.8,0.0,0.0,19.13,2.67
20,2000,517cb43ce0,Scientific Solan Union,Scientific,30.68,0.0,7.69,19.48,3.51
20,2000,d378f96d17,Kaelumian Commonwealth,Scientific,27.46,0.0,12.75,14.0,0.71
20,2000,7664b6b371,Orionian Directorate,Scientific,37.37,0.0,7.69,19.69,10.0
20,2000,739bb87006,Unified Aurelex Council,Scientific,34.12,0.0,10.59,20.0,3.52
20,2000,8853384409,Unified Kaelumex Council,Scientific,29.33,0.0,0.0,19.33,10.0
20,2000,bda6417e80,Scientific Persean Union,Scientific,30.96,0.0,9.12,19.16,2.68
20,2000,56cd534bb7,The Persean Federation,Scientific,27.01,0.0,10.39,13.04,3.58
20,2000,c6e77e6789,Persean Directorate,Scientific,40.67,0.0,10.67,20.0,10.0
20,2000,ac4afd4a27,Perseite Directorate,Scientific,34.33,0.0,11.14,19.65,3.54
20,2000,c5213edcba,Scientific Meran Union,Scientific,19.79,0.0,0.0,19.01,0.78
20,2000,37b8da7a55,Zylaris Directorate,Scientific,27.78,6.16,0.0,20.0,1.62
20,2000,c1803ec34d,Aurelari Directorate,Scientific,18.5,0.0,0.0,17.11,1.39
20,2000,d957806d32,Galactician Commonwealth,Isolationist,20.36,0.0,4.9,12.81,2.65
20,2000,fcda05fc4e,Unified Sigma-galacticis Council,Scientific,26.51,0.0,3.81,19.17,3.53
20,2000,2320e9a617,Galactican Directorate,Scientific,20.7,0.0,1.4,16.59,2.71
20,2000,75a58165a0,The Galactican Federation,Isolationist,19.04,0.0,4.9,4.14,10.0
20,2000,d5f12251b2,Unified Xenian Council,Scientific,34.33,0.0,10.81,20.0,3.51
20,2000,b4221d6e15,Unified Xenis Council,Scientific,30.94,0.0,11.68,17.64,1.61
20,2000,b3ddaf54de,Unified Zylarex Council,Scientific,33.74,0.0,13.59,17.65,2.51
20,2000,fa8159dac5,Unified Xenian Council,Scientific,31.86,0.0,9.99,19.17,2.71
20,2000,b0eb206a08,The Thranis Federation,Industrialist,18.73,0.0,0.0,8.73,10.0
20,2000,658cf93cc4,Unified Zylarian Council,Scientific,22.0,0.0,0.0,20.0,2.0
20,2000,3b106fa102,Unified Perseian Council,Scientific,20.79,0.0,2.62,14.61,3.56
20,2000,cb6235e194,Allied Phi-perseis Systems,Scientific,23.29,0.0,1.69,18.12,3.48
20,2000,6a9427ac16,Consolidated Prometheian Worlds,Scientific,36.25,20.39,0.0,14.01,1.85
20,2000,094756ff65,Unified Vesperis Council,Industrialist,27.53,8.96,0.0,16.57,2.0
20,2000,e07661a882,Aurelari Directorate,Scientific,31.0,8.96,0.0,18.5,3.54
20,2000,d340e67e88,Scientific Aurelan Union,Scientific,18.66,0.0,0.0,16.66,2.0
20,2000,78635879d1,Scientific Priman Union,Scientific,23.22,0.0,2.63,20.0,0.59
20,2000,71f4e16f01,Primite Directorate,Scientific,23.81,0.0,1.56,17.75,4.5
20,2000,62149b123f,Scientific Sagittarian Union,Scientific,22.81,0.0,0.0,18.31,4.5
20,2000,4c3eb31272,Iota-sagittariis Directorate,Scientific,22.53,0.0,0.0,20.0,2.53
20,2000,6c40e5c997,Orionite Directorate,Scientific,33.63,0.0,4.14,19.5,10.0
20,2000,ce97697488,Scientific Orionian Union,Scientific,28.36,0.0,0.0,18.36,10.0
20,2000,4df0d9ee3b,Scientific Orionite Union,Scientific,25.12,0.0,3.06,19.39,2.67
20,2000,5a236efd3f,Beta-bulgis Commonwealth,Scientific,53.81,29.7,3.8,18.7,1.62
20,2000,b8c054770f,Beta-bulgis Directorate,Scientific,55.58,29.7,3.24,20.0,2.64
20,2000,1bc76d1c73,Consolidated Orionis Worlds,Scientific,16.91,0.0,0.0,14.91,2.0
20,2000,1c4722b997,Unified Orionite Council,Scientific,29.1,7.48,0.0,20.0,1.62
20,2000,0e67dd57aa,Unified Valis Council,Scientific,30.23,6.56,4.08,15.1,4.5
20,2000,88977397af,Zylarex Directorate,Scientific,34.95,6.56,7.26,17.58,3.55
20,2000,84a3d643c9,Scientific Orionis Union,Scientific,35.13,6.56,4.08,20.0,4.5
20,2000,19190c022d,Allied Zylaris Systems,Industrialist,19.83,0.0,5.62,12.54,1.67
20,2000,cadd62d564,Allied Aurelite Systems,Diplomatic,21.93,0.0,3.72,13.71,4.5
20,2000,d0016e25b4,The Meran Federation,Scientific,35.69,15.86,5.41,11.79,2.62
20,2000,724362e429,Zeloid Commonwealth,Diplomatic,37.44,15.86,3.14,8.43,10.0
20,2000,2b478a564d,Aurelian Commonwealth,Industrialist,12.94,0.0,1.49,8.65,2.79
20,2000,999c5041c4,Scientific Aureliis Union,Scientific,27.12,0.0,4.5,20.0,2.62
20,2000,06f00def5a,Scientific Aureliite Union,Scientific,23.94,0.0,1.49,18.84,3.62
20,2000,23582772c8,Orionite Directorate,Scientific,28.23,0.0,0.0,18.23,10.0
20,2000,61397f1d85,Solari Directorate,Scientific,38.53,9.73,5.54,18.76,4.5
20,2000,ca40b2e629,Scientific Solex Union,Scientific,36.23,9.73,4.49,17.51,4.5
20,2000,80d9c3cc28,Vesperian Directorate,Scientific,36.12,9.73,6.94,16.84,2.61
20,2000,bcfcfb49cf,Scientific Thranex Union,Scientific,21.51,0.0,0.0,19.51,2.0
20,2000,9568bafb15,Chi-bulgis Directorate,Scientific,28.43,0.0,5.3,18.63,4.5
20,2000,47e406daef,Bulgian Directorate,Scientific,31.49,0.0,6.99,20.0,4.5
20,2000,ad47c2dda3,Bulgite Commonwealth,Scientific,24.64,0.0,7.31,12.84,4.5
20,2000,096fc37df4,Scientific Vesperoid Union,Scientific,30.16,13.65,0.0,14.73,1.78
20,2000,0b6029ea29,Scientific Vesperis Union,Scientific,33.05,0.0,11.73,18.75,2.57
20,2000,0ed21e60e5,Orionan Directorate,Scientific,35.06,0.0,12.54,20.0,2.52
20,2000,5a9f1f61c7,Scientific Merex Union,Scientific,31.31,0.0,10.94,18.81,1.55
20,2000,02fd90e690,Allied Meris Systems,Scientific,27.58,0.0,10.2,13.81,3.58
20,2000,3557fb1c6f,Allied Kaelumex Systems,Militaristic,33.24,7.33,6.3,9.6,10.0
20,2000,61550040fc,Unified Aurelian Council,Scientific,35.27,7.33,6.3,17.13,4.5
20,2000,f0fcb8f048,The Valari Federation,Scientific,38.24,7.33,5.89,15.02,10.0
20,2000,691ec52085,The Zelian Federation,Scientific,39.41,7.33,5.89,16.18,10.0
20,2000,9a629191f0,Allied Orionan Systems,Scientific,16.72,0.0,0.0,14.19,2.53
20,2000,33e625a829,Aureloid Directorate,Scientific,20.44,0.0,0.0,20.0,0.44
20,2000,b91403ddc4,Consolidated Merari Worlds,Scientific,17.07,0.0,0.0,12.57,4.5
20,2000,71073d1e77,Scientific Xenex Union,Scientific,19.2,0.0,0.0,17.2,2.0
20,2000,58a2b00e32,Consolidated Persean Worlds,Explorer,30.28,0.0,6.35,13.93,10.0
20,2000,03fca7f787,Perseian Commonwealth,Scientific,24.84,0.0,6.91,14.38,3.55
20,2000,939c53fc68,Scientific Perseian Union,Scientific,27.36,0.0,7.39,17.38,2.58
20,2000,dc652af4e1,Cygnan Commonwealth,Scientific,29.74,0.0,8.25,16.99,4.5
20,2000,98e5a44c50,Cygnan Directorate,Scientific,29.35,0.0,6.57,19.29,3.5
20,2000,e1017ed35e,Cygnan Directorate,Scientific,29.51,0.0,7.0,18.01,4.5
20,2000,ee6f8a466e,Cygnian Commonwealth,Isolationist,30.58,0.0,7.85,12.73,10.0
20,2000,bc259c8444,Scientific Kaelumian Union,Scientific,22.67,0.0,4.08,15.02,3.57
20,2000,fc41667c54,Kaeluman Directorate,Scientific,26.13,0.0,3.58,20.0,2.54
20,2000,b4e38b5ba0,Scientific Bulgian Union,Scientific,20.97,0.0,0.0,18.45,2.52
20,2000,ed8eb43829,Omega-bulgis Directorate,Scientific,36.22,0.0,8.29,17.93,10.0
20,2000,2d7a6c7193,Unified Omega-bulgis Council,Scientific,28.32,0.0,9.56,16.18,2.58
20,2000,c4d87c45ee,Unified Bulgite Council,Scientific,29.89,0.0,8.23,20.0,1.66
20,2000,62a7129a59,Unified Bulgian Council,Scientific,31.87,0.0,9.47,18.83,3.56
20,2000,1e3994853e,Consolidated Thranian Worlds,Scientific,35.17,7.41,8.81,14.44,4.5
20,2000,b28f9ec7d4,Scientific Thranari Union,Scientific,38.72,7.41,7.72,20.0,3.58
20,2000,634ad45f7e,Scientific Aurelan Union,Scientific,36.35,7.41,8.88,16.47,3.59
20,2000,75912c8e4c,Kaelumari Directorate,Scientific,37.98,7.41,7.28,19.75,3.54
20,2000,d07bc4ae63,Scientific Valian Union,Industrialist,29.39,10.92,0.0,14.97,3.5
20,2000,9696ce2491,Scientific Vesperari Union,Scientific,20.34,0.0,0.0,17.78,2.56
20,2000,7036dbff3e,Scientific Orionite Union,Scientific,36.61,15.79,4.25,15.59,0.99
20,2000,c98968025a,Orionan Directorate,Scientific,40.65,15.79,3.98,17.25,3.63
20,2000,9d449a31b9,Consolidated Omega-cygnis Worlds,Industrialist,39.24,23.17,0.0,11.57,4.5
20,2000,12f8de3472,Thranari Commonwealth,Industrialist,10.82,0.0,0.0,10.7,0.12
20,2000,afc6771a1e,Unified Xenoid Council,Scientific,31.32,0.0,10.92,16.82,3.58
20,2000,55c2a4dc5e,Thranari Commonwealth,Scientific,29.13,0.0,10.7,15.77,2.66
20,2000,3779c3fe76,Unified Zelian Council,Scientific,32.87,0.0,9.98,19.34,3.55
20,2000,cd01ef6fd0,Scientific Merari Union,Scientific,33.91,0.0,10.41,20.0,3.5
20,2000,63803c4eb1,Unified Zelari Council,Scientific,17.16,0.0,0.0,13.61,3.55
20,2000,20dcee6871,Unified Valoid Council,Scientific,20.11,0.0,0.0,19.31,0.8
20,2000,53856bd8ca,Allied Sagittariian Systems,Scientific,34.57,19.68,0.0,13.02,1.87
20,2000,da38a63176,Unified Orionis Council,Scientific,27.03,0.0,3.57,20.0,3.47
20,2000,8196db66b3,Scientific Thranan Union,Scientific,28.34,0.0,5.09,18.74,4.5
20,2000,f004cb791e,Scientific Perseian Union,Scientific,21.5,0.0,0.0,20.0,1.5
20,2000,15955262e1,Aurelian Directorate,Scientific,18.36,0.0,0.0,16.7,1.66
20,2000,c3662e3808,Unified Sagittariite Council,Scientific,25.18,6.13,0.0,18.5,0.55
20,2000,7dc225fd37,Consolidated Orionian Worlds,Scientific,42.84,22.77,0.0,17.45,2.62
20,2000,373ea01e5c,Consolidated Zylaris Worlds,Scientific,43.99,27.53,0.0,14.46,2.0
20,2000,17fee1a6ac,The Thranite Federation,Scientific,14.72,0.0,0.0,13.93,0.78
20,2000,66d46fcd47,Consolidated Orionite Worlds,Diplomatic,47.95,26.12,0.0,11.84,10.0
20,2000,dffeed89fb,Chi-bulgis Directorate,Scientific,28.57,0.0,0.0,18.57,10.0
20,2000,cd3cb2af45,The Chi-bulgis Federation,Scientific,18.44,0.0,0.0,15.8,2.64
20,2000,5d262aaec3,Consolidated Xenite Worlds,Diplomatic,33.83,7.45,7.86,14.03,4.5
20,2000,db6da7e17a,Orionis Directorate,Scientific,45.89,7.45,9.8,18.64,10.0
20,2000,73573955bb,Orionite Directorate,Scientific,40.05,7.45,9.44,19.61,3.56
20,2000,f2bbbfc167,Bulgan Commonwealth,Diplomatic,42.02,6.7,14.31,11.01,10.0
20,2000,f929aa33ac,Bulgian Commonwealth,Scientific,37.56,6.7,13.37,12.99,4.5
20,2000,28d83c4b42,Scientific Bulgite Union,Scientific,43.12,6.7,14.92,17.0,4.5
20,2000,0ddd78edbb,The Delta-bulgis Federation,Diplomatic,40.17,6.7,12.59,10.89,10.0
20,2000,adc1c77061,Unified Thranis Council,Scientific,31.27,6.77,0.0,20.0,4.5
20,2000,931aa9655e,Orionite Directorate,Scientific,25.39,0.0,3.52,17.37,4.5
20,2000,df2f64c1a1,Unified Valari Council,Scientific,26.98,0.0,3.52,19.95,3.52
20,2000,f27ca4fefa,Scientific Aurelite Union,Scientific,29.94,0.0,6.41,20.0,3.52
20,2000,a7f6005fd2,Republic of Meroid,Scientific,39.02,18.79,0.0,16.63,3.59
20,2000,4164b650a3,Unified Zylarite Council,Scientific,26.89,0.0,2.39,20.0,4.5
20,2000,340ef3ab81,The Thranari Federation,Industrialist,17.08,0.0,5.15,10.05,1.89
20,2000,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,36.68,14.36,0.0,17.82,4.5
20,2000,785ce4730c,Unified Xenan Council,Scientific,25.67,0.0,5.86,16.25,3.55
20,2000,7135e43d15,Consolidated Valoid Worlds,Isolationist,28.35,0.0,10.35,15.28,2.71
20,2000,dbf06f7273,Orionite Directorate,Scientific,33.66,0.0,8.22,15.44,10.0
20,2000,8f64eb0a84,Vesperan Commonwealth,Industrialist,28.29,0.0,9.61,14.18,4.5
20,2000,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,16.7,0.0,0.0,12.2,4.5
20,2000,c59e7444f5,Meran Commonwealth,Scientific,36.47,7.17,9.01,15.79,4.5
20,2000,111ab1a74e,Unified Meris Council,Scientific,34.8,7.17,8.27,14.86,4.5
20,2000,762d1b3438,Unified Merian Council,Scientific,38.84,7.17,8.56,18.61,4.5
20,2000,41e5776038,Unified Orionan Council,Scientific,45.17,14.2,6.47,20.0,4.5
20,2000,11c4291fc3,Vesperite Commonwealth,Scientific,40.18,14.2,6.91,17.42,1.65
20,2000,c8c30fa0a1,Orionan Directorate,Scientific,43.71,14.2,6.94,20.0,2.57
20,2000,41a9345e47,The Aurelian Federation,Isolationist,41.31,14.2,6.91,15.71,4.5
20,2000,6edc6616b2,Scientific Galacticite Union,Scientific,30.61,6.89,2.75,18.97,2.0
20,2000,82b29167c3,Galactican Directorate,Scientific,31.77,6.89,4.6,15.78,4.5
20,2000,cbdac2fac3,Scientific Zylarex Union,Scientific,24.71,6.13,0.0,18.13,0.46
20,2000,9891e1dd90,Scientific Kaelumari Union,Scientific,29.03,7.03,0.0,20.0,2.0
20,2000,5087e1422a,Unified Zeloid Council,Scientific,29.3,7.03,0.0,17.77,4.5
20,2000,5d94c085f5,Allied Valis Systems,Scientific,26.02,6.53,0.0,16.89,2.6
20,2000,cc71651dca,Unified Solex Council,Scientific,22.47,0.0,0.0,19.87,2.6
20,2000,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,32.57,11.45,0.0,11.13,10.0
20,2000,1a2a63b5eb,Allied Thranian Systems,Isolationist,35.46,7.69,2.91,14.85,10.0
20,2000,9eeb4737e9,Unified Merite Council,Scientific,28.65,7.69,0.39,20.0,0.57
20,2000,8e17c1b492,Solex Commonwealth,Diplomatic,22.76,0.0,2.77,9.99,10.0
20,2000,35e0e185b7,Scientific Valan Union,Scientific,26.44,0.0,4.52,19.24,2.69
20,2000,15c488fdb9,Unified Vesperite Council,Scientific,21.45,0.0,0.0,18.94,2.51
20,2000,52be76d999,Zelian Directorate,Isolationist,19.54,0.0,0.0,15.04,4.5
20,2000,2d148d0e47,Allied Cygnian Systems,Scientific,22.6,0.0,3.29,16.68,2.63
20,2000,a4eac32597,Scientific Omega-cygnis Union,Scientific,26.95,0.0,5.72,16.73,4.5
20,2000,f94aaeed85,Allied Cygnite Systems,Scientific,27.28,0.0,3.29,14.0,10.0
20,2000,a9283be55d,The Epsilon-perseis Federation,Industrialist,27.44,0.0,12.74,10.2,4.5
20,2000,27d9c8dc46,The Perseian Federation,Industrialist,23.31,0.0,9.95,9.79,3.57
20,2000,2c89a9e0dc,Scientific Persean Union,Scientific,36.43,0.0,11.93,20.0,4.5
20,2000,c45231c414,Scientific Epsilon-perseis Union,Scientific,32.23,0.0,9.95,18.74,3.55
20,2000,7fdb421436,Consolidated Cygnian Worlds,Industrialist,15.25,0.0,0.0,12.58,2.67
20,2000,b323933feb,Allied Solian Systems,Scientific,22.47,9.41,0.0,11.18,1.89
20,2000,c5f014b287,Bulgan Directorate,Scientific,29.35,6.35,2.34,18.37,2.29
20,2000,8d88177d24,Bulgian Directorate,Scientific,32.7,6.35,3.38,19.42,3.55
20,2000,e1c4b2ed14,Scientific Vesperan Union,Scientific,20.46,0.0,0.0,18.97,1.49
20,2000,a568c633c8,Aurelari Directorate,Scientific,25.7,10.05,0.0,13.65,2.0
20,2000,0187c7d64a,The Vesperan Federation,Isolationist,24.13,0.0,2.84,11.29,10.0
20,2000,189d8d8d1b,Valite Directorate,Scientific,27.26,0.0,7.55,15.21,4.5
20,2000,57f00e3f50,Unified Vesperite Council,Scientific,31.85,0.0,8.35,20.0,3.5
20,2000,d427d38a9f,Unified Kaelumex Council,Scientific,28.98,0.0,6.41,20.0,2.57
20,2000,f1337406a3,Thranan Directorate,Scientific,22.81,0.0,3.97,16.83,2.0
20,2000,ecbe2dc98a,Zelari Commonwealth,Scientific,28.85,0.0,5.18,13.67,10.0
20,2000,354b63d6d6,Scientific Solex Union,Scientific,26.0,0.0,4.45,20.0,1.54
20,2000,fce0550f04,Unified Thranian Council,Scientific,29.92,0.0,6.4,20.0,3.52
20,2000,f7a8fcf1b2,Scientific Aurelari Union,Scientific,24.8,0.0,3.21,19.13,2.46
20,2000,8c80ad65b6,Orionex Directorate,Scientific,26.11,7.08,0.0,15.46,3.58
20,2000,65154f1c30,Scientific Kaeluman Union,Scientific,28.73,7.08,0.0,20.0,1.65
20,2000,e6f9f9e411,Unified Kaelumex Council,Scientific,34.06,12.42,0.0,20.0,1.64
20,2000,24e153416d,Unified Aurelis Council,Scientific,27.23,0.0,4.37,18.36,4.5
20,2000,38ade68c1e,Scientific Thranex Union,Scientific,30.37,0.0,2.77,17.6,10.0
20,2000,eacab5ee97,Thranan Directorate,Scientific,29.0,0.0,10.83,16.51,1.66
20,2000,fadaa4a404,Valian Directorate,Scientific,29.9,0.0,9.7,19.9,0.31
20,2000,ebda9e7b67,Solite Directorate,Scientific,34.22,0.0,10.94,19.81,3.46
20,2000,de8a7cab3b,Unified Merian Council,Scientific,29.35,0.0,9.75,18.84,0.76
20,2000,5573af18db,Merian Directorate,Scientific,26.93,0.0,4.92,17.51,4.5
20,2000,e13216033f,Meroid Directorate,Scientific,31.41,0.0,8.64,18.27,4.5
20,2000,bee1d78260,Zylarian Commonwealth,Industrialist,22.78,0.0,4.92,13.36,4.5
20,2000,2a8b6fc81d,Unified Zylarite Council,Scientific,27.41,0.0,4.85,20.0,2.56
20,2000,2320636026,Unified Valian Council,Scientific,23.46,0.0,4.96,15.89,2.6
20,2000,e976b29c9d,Scientific Orionoid Union,Scientific,25.59,0.0,3.09,19.89,2.62
20,2000,dc0074adc3,Unified Valite Council,Scientific,36.38,6.33,6.52,20.0,3.52
20,2000,303a3df484,Unified Zelex Council,Scientific,37.16,6.33,7.27,20.0,3.56
20,2000,02b9381952,Aurelian Directorate,Scientific,35.97,6.33,10.3,16.74,2.6
20,2000,0ad458611c,Unified Orionian Council,Scientific,24.26,0.0,4.08,18.57,1.61
20,2000,c2fe0ab024,Unified Orionan Council,Scientific,21.96,0.0,3.0,15.32,3.63
20,2000,91474e8269,Vesperian Directorate,Scientific,24.04,0.0,3.5,20.0,0.54
20,2000,32d2bbd884,Unified Zelan Council,Scientific,30.93,0.0,3.02,17.91,10.0
20,2000,f343101fe6,Unified Aurelari Council,Scientific,27.48,0.0,4.95,18.93,3.59
20,2000,1cf19da3a9,Unified Merex Council,Scientific,30.54,0.0,7.0,20.0,3.54
20,2000,fc241018ec,Kaelumis Directorate,Isolationist,25.99,0.0,8.83,15.63,1.53
20,2000,2c6958242d,Merian Commonwealth,Scientific,27.4,0.0,6.76,17.14,3.5
20,2000,950050e41a,Zylarite Commonwealth,Industrialist,22.94,0.0,8.85,12.47,1.62
20,2000,2e4e7545f5,Unified Xenian Council,Scientific,30.61,0.0,10.16,20.0,0.46
20,2000,f9c2058d1a,Zylarian Directorate,Scientific,26.63,0.0,9.23,15.54,1.86
20,2000,28100766c8,Bulgite Directorate,Scientific,28.44,6.75,0.0,18.17,3.52
20,2000,bbf8578e8c,Unified Orionite Council,Scientific,33.18,0.0,10.19,19.44,3.56
20,2000,8478dfd6f7,Merari Directorate,Industrialist,24.61,0.0,8.13,13.88,2.61
20,2000,6f1e390274,Kaelumis Directorate,Scientific,27.26,0.0,9.59,16.74,0.93
20,2000,b12b67a0db,Unified Zelian Council,Scientific,25.4,0.0,7.38,14.4,3.62
20,2000,28728de334,Scientific Xenite Union,Scientific,28.55,0.0,4.52,19.53,4.5
20,2000,5d6505f12a,Unified Aurelis Council,Scientific,26.91,0.0,5.02,19.89,2.0
20,2000,2c64149009,Unified Vesperex Council,Scientific,30.44,0.0,8.45,18.42,3.56
20,2000,ed45fe3a8d,Vesperari Directorate,Scientific,26.94,0.0,6.88,19.75,0.31
20,2000,b1f20b8a8c,The Aurelan Federation,Industrialist,32.16,0.0,7.42,14.74,10.0
20,2000,43cb04ad80,Xenoid Directorate,Scientific,20.62,0.0,0.0,20.0,0.62
20,2000,3a375c2f6d,Scientific Xenan Union,Scientific,25.77,0.0,4.87,17.35,3.54
20,2000,0fa7096d5a,Zelis Directorate,Scientific,35.15,0.0,6.65,18.5,10.0
