tick,year,civilization_id,civilization_name,personality,threat_score,rival_factor,instability_factor,resource_factor,tech_factor
17,1700,e07661a882,Aurelari Directorate,Scientific,66.98,50.0,11.12,5.85,0.0
17,1700,d340e67e88,Scientific Aurelan Union,Scientific,11.43,0.0,6.75,4.68,0.0
17,1700,78635879d1,Scientific Priman Union,Scientific,47.87,30.49,12.15,5.23,0.0
17,1700,71f4e16f01,Primite Directorate,Scientific,59.92,50.0,3.9,4.97,1.05
17,1700,62149b123f,Scientific Sagittarian Union,Scientific,5.78,0.0,0.0,5.78,0.0
17,1700,4c3eb31272,Iota-sagittariis Directorate,Scientific,21.1,0.0,15.91,5.19,0.0
17,1700,6c40e5c997,Orionite Directorate,Scientific,60.4,50.0,5.0,5.4,0.0
17,1700,ce97697488,Scientific Orionian Union,Scientific,68.41,50.0,12.1,5.94,0.37
17,1700,4df0d9ee3b,Scientific Orionite Union,Scientific,43.38,25.02,12.01,6.09,0.26
17,1700,5a236efd3f,Beta-bulgis Commonwealth,Scientific,44.71,37.33,1.86,5.51,0.0
17,1700,b8c054770f,Beta-bulgis Directorate,Scientific,57.44,50.0,0.0,5.9,1.55
17,1700,1bc76d1c73,Consolidated Orionis Worlds,Scientific,10.98,0.0,6.75,4.23,0.0
17,1700,1c4722b997,Unified Orionite Council,Scientific,12.66,0.0,7.09,5.57,0.0
17,1700,0e67dd57aa,Unified Valis Council,Scientific,73.26,50.0,14.5,5.2,3.56
17,1700,88977397af,Zylarex Directorate,Scientific,56.85,50.0,1.12,5.72,0.0
17,1700,84a3d643c9,Scientific Orionis Union,Scientific,31.1,22.13,3.16,4.96,0.86
17,1700,19190c022d,Allied Zylaris Systems,Industrialist,58.42,50.0,0.0,4.82,3.6
17,1700,cadd62d564,Allied Aurelite Systems,Diplomatic,28.88,17.6,5.75,5.53,0.0
17,1700,d0016e25b4,The Meran Federation,Scientific,37.55,21.42,11.11,5.02,0.0
17,1700,724362e429,Zeloid Commonwealth,Diplomatic,66.73,50.0,6.37,5.14,5.22
17,1700,2b478a564d,Aurelian Commonwealth,Industrialist,63.34,50.0,0.0,5.56,7.78
17,1700,999c5041c4,Scientific Aureliis Union,Scientific,57.95,50.0,2.34,5.61,0.0
17,1700,06f00def5a,Scientific Aureliite Union,Scientific,51.59,29.91,12.18,6.0,3.49
17,1700,23582772c8,Orionite Directorate,Scientific,12.97,0.0,7.47,5.5,0.0
17,1700,61397f1d85,Solari Directorate,Scientific,63.65,50.0,8.79,4.86,0.0
17,1700,ca40b2e629,Scientific Solex Union,Scientific,71.84,50.0,9.5,8.05,4.29
17,1700,80d9c3cc28,Vesperian Directorate,Scientific,47.74,40.68,0.0,5.67,1.39
17,1700,bcfcfb49cf,Scientific Thranex Union,Scientific,6.44,0.0,1.06,5.38,0.0
17,1700,9568bafb15,Chi-bulgis Directorate,Scientific,56.63,50.0,0.0,4.75,1.88
17,1700,47e406daef,Bulgian Directorate,Scientific,28.66,22.15,2.0,4.5,0.0
17,1700,ad47c2dda3,Bulgite Commonwealth,Scientific,63.56,50.0,0.0,5.53,8.03
17,1700,096fc37df4,Scientific Vesperoid Union,Scientific,11.9,0.0,6.48,5.42,0.0
17,1700,0b6029ea29,Scientific Vesperis Union,Scientific,55.97,50.0,0.0,5.27,0.7
17,1700,0ed21e60e5,Orionan Directorate,Scientific,55.31,50.0,0.25,5.06,0.0
17,1700,5a9f1f61c7,Scientific Merex Union,Scientific,54.72,40.65,8.75,5.08,0.24
17,1700,02fd90e690,Allied Meris Systems,Scientific,57.19,50.0,0.0,6.13,1.07
17,1700,3557fb1c6f,Allied Kaelumex Systems,Militaristic,64.38,50.0,5.75,5.78,2.85
17,1700,61550040fc,Unified Aurelian Council,Scientific,56.62,50.0,0.25,5.43,0.94
17,1700,f0fcb8f048,The Valari Federation,Scientific,49.53,39.61,4.0,5.2,0.72
17,1700,691ec52085,The Zelian Federation,Scientific,70.44,50.0,14.25,6.19,0.0
17,1700,9a629191f0,Allied Orionan Systems,Scientific,8.77,0.0,3.85,4.92,0.0
17,1700,33e625a829,Aureloid Directorate,Scientific,45.23,37.66,3.25,4.33,0.0
17,1700,b91403ddc4,Consolidated Merari Worlds,Scientific,71.53,50.0,12.75,5.23,3.55
17,1700,71073d1e77,Scientific Xenex Union,Scientific,14.9,0.0,10.25,4.65,0.0
17,1700,58a2b00e32,Consolidated Persean Worlds,Explorer,50.06,34.38,6.25,4.93,4.51
17,1700,03fca7f787,Perseian Commonwealth,Scientific,57.0,50.0,0.0,5.6,1.4
17,1700,939c53fc68,Scientific Perseian Union,Scientific,55.63,50.0,0.0,5.63,0.0
17,1700,dc652af4e1,Cygnan Commonwealth,Scientific,55.41,50.0,0.0,5.41,0.0
17,1700,98e5a44c50,Cygnan Directorate,Scientific,59.95,39.17,15.5,4.81,0.47
17,1700,e1017ed35e,Cygnan Directorate,Scientific,59.58,50.0,1.88,6.05,1.65
17,1700,ee6f8a466e,Cygnian Commonwealth,Isolationist,66.8,50.0,6.25,6.34,4.21
17,1700,bc259c8444,Scientific Kaelumian Union,Scientific,57.99,50.0,0.97,5.43,1.58
17,1700,fc41667c54,Kaeluman Directorate,Scientific,43.56,25.28,13.01,5.27,0.0
17,1700,b4e38b5ba0,Scientific Bulgian Union,Scientific,4.83,0.0,0.0,4.83,0.0
17,1700,ed8eb43829,Omega-bulgis Directorate,Scientific,62.69,50.0,7.15,5.22,0.32
17,1700,2d7a6c7193,Unified Omega-bulgis Council,Scientific,52.71,35.69,11.4,5.54,0.09
17,1700,c4d87c45ee,Unified Bulgite Council,Scientific,56.48,50.0,0.0,5.76,0.72
17,1700,62a7129a59,Unified Bulgian Council,Scientific,64.7,50.0,8.5,6.2,0.0
17,1700,1e3994853e,Consolidated Thranian Worlds,Scientific,66.51,50.0,10.48,5.65,0.38
17,1700,b28f9ec7d4,Scientific Thranari Union,Scientific,53.09,39.01,7.46,6.31,0.3
17,1700,634ad45f7e,Scientific Aurelan Union,Scientific,60.94,50.0,1.72,6.1,3.11
17,1700,75912c8e4c,Kaelumari Directorate,Scientific,55.72,50.0,0.0,5.72,0.0
17,1700,d07bc4ae63,Scientific Valian Union,Industrialist,6.97,0.0,3.0,3.97,0.0
17,1700,9696ce2491,Scientific Vesperari Union,Scientific,19.29,0.0,14.01,5.28,0.0
17,1700,7036dbff3e,Scientific Orionite Union,Scientific,53.79,28.18,18.0,5.36,2.25
17,1700,c98968025a,Orionan Directorate,Scientific,54.07,45.98,1.95,6.14,0.0
17,1700,9d449a31b9,Consolidated Omega-cygnis Worlds,Industrialist,4.83,0.0,0.0,4.83,0.0
17,1700,12f8de3472,Thranari Commonwealth,Industrialist,11.46,0.0,6.16,5.31,0.0
17,1700,afc6771a1e,Unified Xenoid Council,Scientific,60.17,50.0,0.0,5.4,4.77
17,1700,55c2a4dc5e,Thranari Commonwealth,Scientific,63.78,50.0,5.99,6.04,1.75
17,1700,3779c3fe76,Unified Zelian Council,Scientific,44.18,29.74,6.27,5.17,3.0
17,1700,cd01ef6fd0,Scientific Merari Union,Scientific,55.15,50.0,0.0,5.15,0.0
17,1700,63803c4eb1,Unified Zelari Council,Scientific,60.88,43.2,9.84,5.33,2.51
17,1700,20dcee6871,Unified Valoid Council,Scientific,51.14,30.56,14.4,6.19,0.0
17,1700,53856bd8ca,Allied Sagittariian Systems,Scientific,17.68,0.0,11.93,5.75,0.0
17,1700,da38a63176,Unified Orionis Council,Scientific,15.53,8.68,0.0,4.62,2.23
17,1700,8196db66b3,Scientific Thranan Union,Scientific,60.51,50.0,4.5,6.01,0.0
17,1700,f004cb791e,Scientific Perseian Union,Scientific,21.97,0.0,17.11,4.86,0.0
17,1700,15955262e1,Aurelian Directorate,Scientific,4.55,0.0,0.0,4.55,0.0
17,1700,c3662e3808,Unified Sagittariite Council,Scientific,4.12,0.0,0.0,4.12,0.0
17,1700,7dc225fd37,Consolidated Orionian Worlds,Scientific,20.56,0.0,15.5,5.06,0.0
17,1700,373ea01e5c,Consolidated Zylaris Worlds,Scientific,13.94,0.0,9.07,4.87,0.0
17,1700,17fee1a6ac,The Thranite Federation,Scientific,4.78,0.0,0.0,4.78,0.0
17,1700,66d46fcd47,Consolidated Orionite Worlds,Diplomatic,4.3,0.0,0.0,4.3,0.0
17,1700,dffeed89fb,Chi-bulgis Directorate,Scientific,60.99,42.62,9.42,5.5,3.45
17,1700,cd3cb2af45,The Chi-bulgis Federation,Scientific,59.96,50.0,3.94,6.02,0.0
17,1700,5d262aaec3,Consolidated Xenite Worlds,Diplomatic,73.05,50.0,14.97,5.37,2.71
17,1700,db6da7e17a,Orionis Directorate,Scientific,66.26,50.0,10.1,5.53,0.63
17,1700,73573955bb,Orionite Directorate,Scientific,46.77,33.0,8.09,5.68,0.0
17,1700,f2bbbfc167,Bulgan Commonwealth,Diplomatic,55.36,50.0,0.0,5.36,0.0
17,1700,f929aa33ac,Bulgian Commonwealth,Scientific,61.29,50.0,0.0,6.07,5.22
17,1700,28d83c4b42,Scientific Bulgite Union,Scientific,31.96,23.98,4.0,3.98,0.0
17,1700,0ddd78edbb,The Delta-bulgis Federation,Diplomatic,68.13,50.0,7.53,5.79,4.81
17,1700,adc1c77061,Unified Thranis Council,Scientific,11.02,0.0,5.89,5.13,0.0
17,1700,931aa9655e,Orionite Directorate,Scientific,61.5,50.0,5.5,4.85,1.15
17,1700,df2f64c1a1,Unified Valari Council,Scientific,43.99,32.98,5.35,5.16,0.5
17,1700,f27ca4fefa,Scientific Aurelite Union,Scientific,57.13,50.0,1.6,5.53,0.0
17,1700,a7f6005fd2,Republic of Meroid,Scientific,15.15,0.0,10.0,5.15,0.0
17,1700,4164b650a3,Unified Zylarite Council,Scientific,31.14,11.81,15.62,3.71,0.0
17,1700,340ef3ab81,The Thranari Federation,Industrialist,67.93,50.0,3.0,5.08,9.85
17,1700,7ba9deb67e,Consolidated Xenoid Worlds,Scientific,10.34,0.0,4.36,5.97,0.0
17,1700,785ce4730c,Unified Xenan Council,Scientific,58.36,50.0,2.77,5.44,0.14
17,1700,7135e43d15,Consolidated Valoid Worlds,Isolationist,51.17,44.64,0.0,6.34,0.19
17,1700,dbf06f7273,Orionite Directorate,Scientific,61.87,50.0,5.75,5.07,1.06
17,1700,8f64eb0a84,Vesperan Commonwealth,Industrialist,77.14,50.0,22.5,4.64,0.0
17,1700,c87f4b2d09,Consolidated Zelite Worlds,Industrialist,5.17,0.0,0.0,5.17,0.0
17,1700,c59e7444f5,Meran Commonwealth,Scientific,61.11,50.0,5.61,5.51,0.0
17,1700,111ab1a74e,Unified Meris Council,Scientific,64.66,50.0,6.66,5.08,2.92
17,1700,762d1b3438,Unified Merian Council,Scientific,49.33,28.66,15.07,4.7,0.9
17,1700,41e5776038,Unified Orionan Council,Scientific,59.49,50.0,2.35,6.11,1.03
17,1700,11c4291fc3,Vesperite Commonwealth,Scientific,71.33,50.0,14.5,5.55,1.29
17,1700,c8c30fa0a1,Orionan Directorate,Scientific,46.85,36.33,5.03,5.49,0.0
17,1700,41a9345e47,The Aurelian Federation,Isolationist,59.0,50.0,0.0,6.6,2.4
17,1700,6edc6616b2,Scientific Galacticite Union,Scientific,36.86,27.72,4.56,4.58,0.0
17,1700,82b29167c3,Galactican Directorate,Scientific,56.71,50.0,0.0,5.65,1.05
17,1700,cbdac2fac3,Scientific Zylarex Union,Scientific,21.66,0.0,17.75,3.91,0.0
17,1700,9891e1dd90,Scientific Kaelumari Union,Scientific,49.01,35.09,8.75,5.17,0.0
17,1700,5087e1422a,Unified Zeloid Council,Scientific,57.94,50.0,0.64,5.34,1.96
17,1700,5d94c085f5,Allied Valis Systems,Scientific,13.81,0.0,8.25,5.56,0.0
17,1700,cc71651dca,Unified Solex Council,Scientific,10.66,0.0,5.37,5.29,0.0
17,1700,b7f420628f,Consolidated Iota-perseis Worlds,Diplomatic,4.82,0.0,0.0,4.82,0.0
17,1700,1a2a63b5eb,Allied Thranian Systems,Isolationist,58.83,50.0,0.0,5.93,2.9
17,1700,9eeb4737e9,Unified Merite Council,Scientific,25.44,20.01,0.0,5.42,0.0
17,1700,8e17c1b492,Solex Commonwealth,Diplomatic,61.22,50.0,0.0,5.45,5.77
17,1700,35e0e185b7,Scientific Valan Union,Scientific,31.9,18.79,7.34,5.77,0.0
17,1700,15c488fdb9,Unified Vesperite Council,Scientific,55.89,50.0,0.95,4.94,0.0
17,1700,52be76d999,Zelian Directorate,Isolationist,57.14,50.0,0.0,5.52,1.61
17,1700,2d148d0e47,Allied Cygnian Systems,Scientific,47.26,35.28,6.13,5.85,0.0
17,1700,a4eac32597,Scientific Omega-cygnis Union,Scientific,60.26,50.0,5.25,4.98,0.03
17,1700,f94aaeed85,Allied Cygnite Systems,Scientific,75.56,50.0,18.75,5.71,1.1
17,1700,a9283be55d,The Epsilon-perseis Federation,Industrialist,80.9,50.0,16.76,5.93,8.21
17,1700,27d9c8dc46,The Perseian Federation,Industrialist,70.96,50.0,6.25,8.78,5.93
17,1700,2c89a9e0dc,Scientific Persean Union,Scientific,57.54,50.0,1.63,5.56,0.34
17,1700,c45231c414,Scientific Epsilon-perseis Union,Scientific,51.78,44.28,1.64,5.87,0.0
17,1700,7fdb421436,Consolidated Cygnian Worlds,Industrialist,13.08,0.0,8.0,5.08,0.0
17,1700,b323933feb,Allied Solian Systems,Scientific,5.32,0.0,0.0,5.32,0.0
17,1700,c5f014b287,Bulgan Directorate,Scientific,42.42,24.91,14.5,3.01,0.0
17,1700,8d88177d24,Bulgian Directorate,Scientific,42.37,26.31,7.05,5.19,3.82
17,1700,e1c4b2ed14,Scientific Vesperan Union,Scientific,17.37,0.0,12.5,4.87,0.0
17,1700,a568c633c8,Aurelari Directorate,Scientific,3.99,0.0,0.0,3.99,0.0
17,1700,0187c7d64a,The Vesperan Federation,Isolationist,61.52,50.0,0.0,5.67,5.84
17,1700,189d8d8d1b,Valite Directorate,Scientific,54.78,50.0,0.0,4.66,0.12
17,1700,57f00e3f50,Unified Vesperite Council,Scientific,54.96,50.0,0.0,4.96,0.0
17,1700,d427d38a9f,Unified Kaelumex Council,Scientific,59.11,42.52,10.7,5.6,0.28
17,1700,f1337406a3,Thranan Directorate,Scientific,31.28,20.33,6.01,4.94,0.0
17,1700,ecbe2dc98a,Zelari Commonwealth,Scientific,64.42,50.0,4.0,5.63,4.79
17,1700,354b63d6d6,Scientific Solex Union,Scientific,55.03,50.0,0.0,5.03,0.0
17,1700,fce0550f04,Unified Thranian Council,Scientific,56.12,50.0,0.0,5.1,1.02
17,1700,f7a8fcf1b2,Scientific Aurelari Union,Scientific,41.89,26.9,10.2,4.43,0.36
17,1700,8c80ad65b6,Orionex Directorate,Scientific,71.37,50.0,12.52,5.24,3.61
17,1700,65154f1c30,Scientific Kaeluman Union,Scientific,44.79,37.7,1.53,5.57,0.0
17,1700,e6f9f9e411,Unified Kaelumex Council,Scientific,13.97,0.0,8.75,5.22,0.0
17,1700,24e153416d,Unified Aurelis Council,Scientific,29.91,24.95,0.0,4.96,0.0
17,1700,38ade68c1e,Scientific Thranex Union,Scientific,61.11,50.0,1.83,4.56,4.71
17,1700,eacab5ee97,Thranan Directorate,Scientific,58.46,50.0,0.0,5.03,3.43
17,1700,fadaa4a404,Valian Directorate,Scientific,53.95,50.0,0.0,3.95,0.0
17,1700,ebda9e7b67,Solite Directorate,Scientific,40.61,30.37,6.12,4.1,0.01
17,1700,de8a7cab3b,Unified Merian Council,Scientific,56.02,50.0,0.0,5.9,0.12
17,1700,5573af18db,Merian Directorate,Scientific,53.97,49.23,0.0,4.74,0.0
17,1700,e13216033f,Meroid Directorate,Scientific,41.81,34.03,0.0,5.92,1.86
17,1700,bee1d78260,Zylarian Commonwealth,Industrialist,93.04,50.0,25.0,11.68,6.36
17,1700,2a8b6fc81d,Unified Zylarite Council,Scientific,61.61,50.0,6.25,5.36,0.0
17,1700,2320636026,Unified Valian Council,Scientific,59.35,50.0,0.0,4.83,4.52
17,1700,e976b29c9d,Scientific Orionoid Union,Scientific,29.87,19.88,2.75,5.62,1.62
17,1700,dc0074adc3,Unified Valite Council,Scientific,55.33,50.0,0.14,5.19,0.0
17,1700,303a3df484,Unified Zelex Council,Scientific,47.21,29.35,11.21,5.64,1.0
17,1700,02b9381952,Aurelian Directorate,Scientific,55.9,50.0,0.0,5.66,0.24
17,1700,0ad458611c,Unified Orionian Council,Scientific,26.72,16.95,4.52,5.25,0.0
17,1700,c2fe0ab024,Unified Orionan Council,Scientific,61.8,50.0,0.0,5.72,6.08
17,1700,91474e8269,Vesperian Directorate,Scientific,29.66,15.2,9.49,4.97,0.0
17,1700,32d2bbd884,Unified Zelan Council,Scientific,61.48,50.0,5.75,4.71,1.02
17,1700,f343101fe6,Unified Aurelari Council,Scientific,59.6,50.0,0.0,5.74,3.86
17,1700,1cf19da3a9,Unified Merex Council,Scientific,55.73,50.0,0.0,5.71,0.01
17,1700,fc241018ec,Kaelumis Directorate,Isolationist,47.71,37.82,3.38,4.71,1.8
17,1700,2c6958242d,Merian Commonwealth,Scientific,55.02,50.0,0.0,4.74,0.28
17,1700,950050e41a,Zylarite Commonwealth,Industrialist,34.9,24.2,6.21,4.48,0.0
17,1700,2e4e7545f5,Unified Xenian Council,Scientific,40.8,24.2,12.0,4.59,0.0
17,1700,f9c2058d1a,Zylarian Directorate,Scientific,71.23,50.0,10.25,5.7,5.28
17,1700,28100766c8,Bulgite Directorate,Scientific,11.01,0.0,6.25,4.76,0.0
17,1700,bbf8578e8c,Unified Orionite Council,Scientific,71.18,50.0,15.6,5.57,0.0
17,1700,8478dfd6f7,Merari Directorate,Industrialist,58.27,50.0,0.0,5.16,3.11
17,1700,6f1e390274,Kaelumis Directorate,Scientific,47.6,33.0,6.25,6.18,2.16
17,1700,b12b67a0db,Unified Zelian Council,Scientific,59.47,50.0,0.0,6.44,3.03
17,1700,28728de334,Scientific Xenite Union,Scientific,68.0,50.0,13.0,4.99,0.0
17,1700,5d6505f12a,Unified Aurelis Council,Scientific,22.62,13.73,2.26,4.13,2.5
17,1700,2c64149009,Unified Vesperex Council,Scientific,57.96,50.0,1.79,5.97,0.2
17,1700,ed45fe3a8d,Vesperari Directorate,Scientific,34.91,24.02,7.0,3.89,0.0
17,1700,b1f20b8a8c,The Aurelan Federation,Industrialist,64.33,50.0,8.33,5.4,0.6
17,1700,43cb04ad80,Xenoid Directorate,Scientific,5.4,0.0,0.0,5.4,0.0
17,1700,3a375c2f6d,Scientific Xenan Union,Scientific,56.52,50.0,0.0,5.26,1.25
17,1700,0fa7096d5a,Zelis Directorate,Scientific,59.79,50.0,4.24,5.55,0.0
17,1700,3c196b299c,Scientific Vesperari Union,Scientific,55.36,50.0,0.0,4.03,1.33
17,1700,1a67be5b7f,Scientific Zelite Union,Scientific,33.81,20.11,5.5,5.24,2.97
17,1700,862f6cbc45,Unified Thranan Council,Scientific,58.03,50.0,3.15,4.87,0.0
17,1700,9883f23173,Consolidated Aureloid Worlds,Scientific,67.44,50.0,11.59,5.27,0.59
17,1700,22c13af7a1,Unified Vesperoid Council,Scientific,59.14,43.9,6.89,6.02,2.33
17,1700,ac70f57b73,Unified Solex Council,Scientific,46.52,38.6,1.89,6.03,0.0
17,1700,60a971a839,Cygnan Directorate,Scientific,65.38,50.0,10.25,5.13,0.0
17,1700,e941b86692,Cygnite Commonwealth,Diplomatic,54.12,50.0,0.0,4.04,0.08
17,1700,8dcb447d0f,Cygnian Directorate,Scientific,57.98,47.68,4.25,5.58,0.47
17,1700,0130446f7e,Scientific Kaelumis Union,Scientific,56.87,50.0,1.2,5.66,0.0
17,1700,d1ebd8161b,Unified Meran Council,Industrialist,56.48,50.0,0.0,6.0,0.48
17,1700,d056d7ce4a,Scientific Thranex Union,Scientific,43.08,32.84,4.24,5.53,0.47
17,1700,74136dc7b0,The Solari Federation,Industrialist,69.86,50.0,5.84,5.87,8.15
17,1700,61dc46303f,Consolidated Zelis Worlds,Scientific,57.59,50.0,1.44,4.77,1.37
17,1700,8fbf42f886,Vesperis Commonwealth,Isolationist,73.7,50.0,15.0,5.72,2.97
17,1700,7388512271,Unified Orionari Council,Scientific,61.9,50.0,5.21,5.78,0.9
17,1700,b6ae409cbf,Unified Vesperite Council,Scientific,48.13,36.17,6.14,5.82,0.0
17,1700,622de7102b,Orionite Commonwealth,Industrialist,9.46,0.0,4.93,4.53,0.0
17,1700,996190e522,Orionan Directorate,Scientific,32.83,16.91,9.75,6.16,0.0
17,1700,f7bd18e491,Thranis Commonwealth,Scientific,58.68,50.0,0.0,5.72,2.96
17,1700,556d6c2378,Meroid Directorate,Scientific,59.81,48.23,5.0,6.58,0.0
17,1700,ff559623e3,Consolidated Merian Worlds,Industrialist,58.9,50.0,1.45,5.5,1.95
17,1700,a38e0777cd,Zelex Directorate,Scientific,37.59,23.62,4.0,5.89,4.08
17,1700,4c2540c708,Unified Orionoid Council,Scientific,4.19,0.0,0.41,3.77,0.0
17,1700,b7069c3852,Unified Orionex Council,Scientific,39.12,26.84,6.65,5.62,0.0
17,1700,81714ff4c3,Consolidated Xenari Worlds,Scientific,58.15,50.0,0.0,5.18,2.97
17,1700,f3f5dfde4c,Scientific Zelis Union,Scientific,61.92,50.0,6.75,5.17,0.0
17,1700,e12feef736,Scientific Kaeluman Union,Scientific,58.08,50.0,2.25,4.61,1.22
17,1700,fba15f0324,Unified Vesperoid Council,Scientific,57.52,50.0,3.08,4.09,0.34
17,1700,350e107aae,Allied Aurelan Systems,Militaristic,87.65,50.0,25.0,10.57,2.08
17,1700,22091a7056,Scientific Zylaris Union,Scientific,47.38,40.78,1.75,4.85,0.0
17,1700,03d3903c7c,Unified Orionex Council,Scientific,58.12,50.0,1.17,5.61,1.34
17,1700,2211d3100d,Kaelumex Directorate,Scientific,62.53,50.0,4.25,5.41,2.87
17,1700,459f704847,Thranari Directorate,Scientific,57.81,50.0,1.0,6.42,0.39
17,1700,575810e85b,Scientific Orionex Union,Scientific,40.18,31.62,2.75,5.81,0.0
17,1700,182edcdd37,Aurelan Commonwealth,Scientific,10.46,0.0,5.75,4.71,0.0
17,1700,e47a782635,The Xi-sagittariis Federation,Industrialist,6.31,0.0,0.88,5.43,0.0
17,1700,2705d84a32,Unified Vesperari Council,Scientific,57.17,43.53,8.39,5.25,0.0
17,1700,92810d80b3,The Aurelis Federation,Scientific,67.47,50.0,7.98,5.92,3.57
17,1700,7e5521abbb,Scientific Kaelumis Union,Scientific,40.65,27.22,8.25,5.18,0.0
17,1700,b9ec32251d,Allied Zylarian Systems,Scientific,69.4,50.0,14.5,4.62,0.28
17,1700,7c376afd56,The Kaelumis Federation,Industrialist,55.77,50.0,0.0,5.77,0.0
17,1700,0cb785b3d6,Kaelumite Commonwealth,Scientific,33.19,23.44,2.5,6.12,1.12
17,1700,7bf42c3a49,Sagittariite Directorate,Scientific,5.19,0.0,0.0,5.19,0.0
17,1700,c3b1779520,Aurelis Commonwealth,Scientific,14.18,0.0,8.18,6.0,0.0
17,1700,37a4cea3d7,Consolidated Solite Worlds,Scientific,60.42,50.0,0.0,5.11,5.3
17,1700,57733c8324,Scientific Merite Union,Scientific,59.4,39.27,15.25,4.88,0.0
17,1700,467216187a,Allied Thranex Systems,Scientific,59.01,50.0,0.0,5.67,3.35
17,1700,e00bc2a5e5,Thranite Directorate,Scientific,15.58,0.0,9.78,5.8,0.0
17,1700,b2c9872c2d,Unified Sagittariite Council,Scientific,58.26,50.0,2.23,4.55,1.48
17,1700,792f609a6f,Unified Sagittariite Council,Scientific,48.12,28.05,14.69,5.38,0.0
17,1700,b9c3618013,Unified Sagittariite Council,Scientific,60.49,50.0,0.0,5.59,4.9
17,1700,3aa8ce54ee,Allied Sagittariian Systems,Industrialist,60.11,50.0,0.0,5.98,4.12
17,1700,4b4e90bd89,The Meran Federation,Scientific,6.22,0.0,0.75,5.47,0.0
17,1700,764f599826,Unified Solite Council,Scientific,60.92,39.7,15.63,5.59,0.0
17,1700,83c39baf65,Zylarite Directorate,Scientific,58.3,47.28,4.35,5.9,0.77
17,1700,927dbfac0b,Scientific Kaelumis Union,Scientific,72.38,50.0,16.75,5.63,0.0
17,1700,8e65d7f5b1,Scientific Zeloid Union,Explorer,58.83,50.0,0.0,6.09,2.74
17,1700,f0f8b2423b,Xenex Directorate,Scientific,36.01,24.77,5.51,5.6,0.14
17,1700,31aeef2350,Scientific Solian Union,Scientific,56.57,50.0,0.0,4.83,1.75
17,1700,83775e646f,Consolidated Thranite Worlds,Scientific,61.66,50.0,1.21,5.58,4.87
17,1700,2ed96a351c,Unified Valite Council,Scientific,36.82,24.54,6.5,5.78,0.0
17,1700,c1cc584fd5,Unified Merite Council,Scientific,65.79,50.0,8.52,5.52,1.75
17,1700,11452e96e6,Scientific Zelex Union,Scientific,55.71,50.0,0.0,5.71,0.0
17,1700,80ce70725d,Scientific Kaelumian Union,Scientific,53.47,36.92,9.09,5.41,2.05
17,1700,f61290c372,Scientific Orionari Union,Scientific,5.39,0.0,0.05,5.35,0.0
17,1700,71efb681fc,The Aureloid Federation,Scientific,7.31,0.0,2.75,4.56,0.0
17,1700,13b6f1c19c,Allied Orionite Systems,Scientific,42.9,23.77,11.15,6.08,1.9
17,1700,ee9099d9b7,Vesperan Directorate,Scientific,55.72,50.0,0.0,5.72,0.0
17,1700,38d523ac80,Scientific Vesperoid Union,Scientific,61.38,50.0,4.83,5.07,1.48
17,1700,4bf29f7756,Scientific Zylaroid Union,Scientific,54.07,50.0,0.0,4.07,0.0
17,1700,8a78a0e229,Unified Vesperoid Council,Scientific,43.89,33.0,3.14,5.77,1.97
17,1700,5fec320399,Unified Orionan Council,Scientific,67.09,50.0,9.25,6.13,1.71
17,1700,822326926a,Unified Meroid Council,Scientific,45.07,23.88,15.5,5.69,0.0
17,1700,0a6e8b3547,The Nu-cygnis Federation,Scientific,13.28,0.0,9.0,4.28,0.0
17,1700,8bc980ecf5,Unified Meris Council,Scientific,12.38,0.0,8.28,4.09,0.0
17,1700,18daa88e4f,Scientific Rho-perseis Union,Scientific,86.07,50.0,25.0,9.91,1.16
17,1700,b6d872712f,Scientific Persean Union,Scientific,41.22,31.22,5.75,4.25,0.0
17,1700,7c40c9ebf8,Scientific Vesperian Union,Scientific,36.52,26.67,4.11,4.48,1.26
17,1700,28f3b831a2,Scientific Aureloid Union,Scientific,57.46,50.0,2.25,5.21,0.0
17,1700,20af608f42,Consolidated Orionite Worlds,Diplomatic,4.81,0.0,0.0,4.81,0.0
17,1700,f03d90fb8f,Thranite Directorate,Industrialist,57.38,50.0,0.0,5.91,1.47
17,1700,3c04f1e4d3,Scientific Xenite Union,Scientific,59.97,50.0,0.0,6.11,3.87
17,1700,123f4d1fb7,Aurelian Directorate,Scientific,56.89,46.52,5.03,5.33,0.0
17,1700,15474381ae,Scientific Kaelumari Union,Scientific,40.91,30.97,4.25,5.56,0.14
17,1700,e905d91038,Allied Zelari Systems,Diplomatic,56.6,32.36,14.87,5.73,3.65
17,1700,f7ed0ea8ba,Thranari Commonwealth,Scientific,65.05,50.0,9.92,5.12,0.0
17,1700,176da50470,Unified Mu-perseis Council,Scientific,11.24,0.0,5.94,5.3,0.0
17,1700,f83f785370,Consolidated Valian Worlds,Scientific,15.72,0.0,10.25,5.47,0.0
17,1700,85aec51e58,Consolidated Thranoid Worlds,Isolationist,5.15,0.0,0.0,5.15,0.0
17,1700,4c224c8349,Vesperari Directorate,Scientific,10.91,0.0,5.9,5.01,0.0
17,1700,37270686ec,Scientific Bulgite Union,Scientific,41.37,29.68,7.5,4.19,0.0
